,commit,pred,prob,label,fold
47,b44b35129ef89316ca49123de280e9dbce753150,0,0.045,0,3
48,7d4041d827aed7d9f3eb14310b824a2faa96b8b4,0,0.04,0,3
49,5a770a121a263c976a770bbbfc847addb8cbe2a1,0,0.02,0,3
50,bf37bd5d74102a6c74afe1f642686e135f8ff099,0,0.04,0,3
51,d47495f3f12273d0762101412bd48603b444c216,0,0.105,0,3
52,8d815d8f8d707a9fe000555233abd5bbd9ce2f38,0,0.04,0,3
53,7460a856f2be511bd88b2426fefab9585cf953e7,0,0.06,0,3
54,8cd2339a9788cf2c6e44b6761d3a19259fbe1df3,0,0.015,0,3
55,3a8595f1a57759044be301fc76a2300b7f2efe66,0,0.015,0,3
56,5d10a4a6aa62d96f314a9bc29e5e5b06b967a55b,0,0.015,1,3
57,b5a9cd944c8b6febf55e1191310d02581ac859a8,0,0.045,0,3
58,0942ef04f1fa911d382b79a92dca1dd4b3eb88e6,0,0.095,1,3
59,8252b04a45722648ce2225853de9882b3b0de034,0,0.095,0,3
60,43008052af8543899996c6bd2410429398f9582d,0,0.075,0,3
61,0a4525efd7a477973d9b04017f633c1468151a33,0,0.13,0,3
62,c20c8fa1bcee012b26190ba89eb4c0ca29a64532,0,0.29,0,3
63,282c5699e47462a124c8f02d05a922fcc0ba86d0,0,0.01,0,3
64,3af7ba8e46747bf51e6ea83dc99e8ca3761ec996,0,0.03,0,3
65,be963fc089dcb76683a8db1d502a9b90897baff9,0,0.065,0,3
66,03645a1ec13a33d15d10270be759ddeaf9a5f7b5,0,0.105,1,3
67,2abe2c8366bebe043fe7aef7d091f7b169fcec79,0,0.05,0,3
68,10fee7abaf6c5efd335ccab56876b90baffbec13,0,0.03,0,3
69,bdb68492fc6cc3d8a1e6a5dc77b9c78a08224e5c,0,0.02,0,3
70,9a5706719c08d143548877affcc0f8b5413c66ab,0,0.025,0,3
71,7692a9d575394d661e3df3d452819ac0b5b83fc7,0,0.02,0,3
72,d048a375029149f4fabeae6050583a4521d6e2fd,0,0.185,0,3
73,11a15c639438065e63ab0bb6f8bd87779855ea67,0,0.06,0,3
74,28daf04ae265d03b49f4ae7b05a16b075a105e4a,0,0.095,0,3
75,b05a81debb13faed7674c14459bbbddc1d76972f,0,0.09,0,3
76,8ea0c0284810bd6ec00f608be31abd20dbd4b72b,0,0.095,1,3
77,7a62fabdfc3389b822a03711978c8391259042a7,0,0.02,0,3
78,d971fa4cf7f3c7e7cd4bdbaa3662c1014731d95f,0,0.06,0,3
79,704312c34c2aceba5499a3f48f468daebda2d039,0,0.01,0,3
80,24b6a468ae6ba138c4f4a1f4793fed4e73bf3c15,0,0.06,0,3
81,02b55d4ff30d717650e50f854a7911fe08a26047,0,0.035,0,3
82,c99a4a3ee24758ae6e2271752d91b58c116e81e9,0,0.03,0,3
83,d230e3a4266b5671abd0bbe5d2ce18bf8cc7ba8b,0,0.04,0,3
84,4af9eed43da7a7c44d106b571f0d79d000a7a3cb,0,0.03,0,3
85,c4ecd75ecd8b78c66cc51b49dd32989a3f1cde2e,0,0.12,0,3
86,e539d10f769f01eda0870ee320c4e8703dc50287,0,0.0,0,3
87,a0bf6e43549b566ac40f17f1fc44e8dc5d56dbb9,0,0.03,0,3
88,25b4ce997845f843787d1cc9032493832749c370,0,0.06,0,3
89,b671987817affed0cd8b4641c786892473049a97,0,0.03,0,3
90,acdbdd5f24778bcef069875a4d4e52b3ed4061ba,0,0.04,0,3
91,3022375ff4e06b6fa045ddfb4d360626d7b6788f,0,0.03,0,3
92,dbb6d6898a2631b4d04bf280261be9890e8431b1,0,0.015,0,3
93,ad99da0641581acbd66358401a051d6431131529,0,0.045,0,3
94,b9abc0ea1736727fa67b81648ff699d9bf793683,0,0.005,0,3
95,ef320f6be1137bc1c155b4dcf52286654cb53d8f,0,0.015,0,3
96,fed3bef50543dee41539099324fc0dc7abf4aeb6,0,0.01,0,3
97,374a1f267a1a18b4355f61f86eb38ef94aa46e60,0,0.105,0,3
98,0563c9d60341c568ce04d8a8c9162dc5cd5a1aed,0,0.01,0,3
99,dd5723ae0fd6613db0f17f743928f8cb7bd4232e,0,0.055,0,3
100,6f519c0edcba400635edfea9ea6ad33e5da28d32,0,0.075,0,3
101,8303f1efa3141509441c9268f292941e3b161355,0,0.025,0,3
102,19f5bb5f6c7cf5295c9d83a8c54b208b57920e6c,0,0.03,0,3
103,c288d296018a48eb88526b05b62419170cc63a6b,0,0.185,0,3
104,030f0d3d404a912cc1d055f5ff323917f40a2ea9,0,0.055,0,3
105,cfb488a05fe1369d3b9df3beca0fcbcd5d01904c,0,0.065,0,3
106,9a6bce82ec204a56ec1ba48da572f8cf66e50837,0,0.07,0,3
107,4660148be3bffbaf6490ebb80fb5dcf90a32b44d,0,0.08,0,3
108,8d7fe1ac1050433ae04563ddd0691b7cc791f7be,0,0.02,0,3
109,d27df61ab595efe853044e608aba75d8fa249544,0,0.06,0,3
110,4a96a5dafeaa6576426100222f7033b7de151c58,0,0.015,0,3
111,7494fec3a19b090fbaced76d19bbe7941d576b3b,0,0.02,0,3
112,2550d4cfa283603a23283c5495bfab75deff02dc,0,0.1,0,3
113,6ea7f2f7afcd6d60d62a5cd1392feda3471fc666,0,0.045,0,3
114,38f8b88528487efc4e53ac6c91f08fbaaa2a82d6,0,0.05,0,3
115,b39f1062587650bc1d6804f87dc66502f6e18474,0,0.085,0,3
116,70b3504b9fe03f267ce0f97c6ff21de5f5fbd2f3,0,0.105,0,3
117,4fc5c6b35c1ca02fb0e876d54342c66196aac846,0,0.13,0,3
118,be370cd0ef134bb44fde733e4ee91661a012dae5,0,0.045,0,3
119,96235eaae06c8b74ac24dc5814b4f4c6b6541ead,0,0.02,1,3
120,5d35afbe9ca2d2465e1bd5a5a64e8550a7bd450f,0,0.005,0,3
121,7869bf058e10be7684d4ba6f58346527b692f63a,0,0.225,0,3
122,db542a6b424675659710edba07a65acde0294771,0,0.01,0,3
123,54a4a86b0f9cc4055c659595afccd92769b7771f,0,0.065,0,3
124,4ca75d9f7f681ffa04edce7ec5280f94cd656ec6,0,0.015,0,3
125,fcc00998ec4635b51ebb100e0fd32db2aafc9da7,0,0.025,0,3
126,b86d8184a00b856083a74922314af7c672782a60,0,0.02,0,3
127,45273917dca0e3d25f24097b0341010b27bcb867,0,0.025,0,3
128,dac619c84d257aac5908752777f3f1265bd5c42f,0,0.05,0,3
129,8433dc4f9f0f7e8c13a53c4e542904bdee5bcfe9,0,0.015,0,3
130,6b3993188e2a6396f94461c0e7fbd5738ecaa14c,0,0.07,0,3
131,25a0fd71c28c60bdca99702fc214cce025a0f946,0,0.01,0,3
132,48695e2afefba388e0b81c398c414adbf5d9dfc5,0,0.025,0,3
133,e63272730a4cb827128ec1061ab86470ac787092,0,0.03,0,3
134,58a749fbac210527bb05448b90a07c9ce4e11c61,0,0.11,0,3
135,602038dcfff97dc6baf858cc48689627261ea509,0,0.065,0,3
136,1d97f23c08d8dbf889e976f9248d37173dbadb95,0,0.09,0,3
137,4be45b6dccccc9b536b5258f940be93a585e5677,0,0.09,0,3
138,7b6c2cc0bdd810bd200311596fbdc79308278c2b,0,0.065,0,3
139,7fac289ed950af0640c53156d90615ac8c8ed7f8,0,0.005,0,3
140,f040de215304170b41739fc9273c41631457e577,0,0.01,0,3
141,c3116fcd1166e55dbad676cae2cdef4a31f3e263,0,0.02,0,3
142,95f1f14b8ead13bc9d428b347ffe52a646c11334,0,0.025,0,3
143,ec1f4d743cfbc0c4a7dfd6ead82499e2f303f84a,0,0.08,0,3
144,4a5491e72574ccf6ac52a16429605cd200aa2d53,0,0.005,0,3
145,227946134c131dc274fc49c1191a354d49b50836,0,0.01,0,3
146,f9be1de57781acd87c7cf7153a1a78c18b32079f,0,0.005,0,3
147,cc6a92b1a5bb1a9a1d38d4bce67644dbb1b2b349,0,0.03,1,3
148,cb3d478b789fbb14e387422e1aed4b7be4304fbd,0,0.005,0,3
149,0de9354f505f415c7ad35fe735cebab4900a698a,0,0.07,0,3
150,aadbea734d78e8d535d3a5837643336ca1384bd2,0,0.075,0,3
151,a01e450694ee3d6049dd637ae700f36d173d6463,0,0.0,0,3
152,3ed46f8b53bbd2ccd95c0fdb1d6ed7e7a699ff49,0,0.005,0,3
153,01fce8e3219d63e8689c80748c1e2b81579a9a0a,0,0.01,0,3
154,469d0dd52a84e9de60b8f9c72a238a6335492695,0,0.01,0,3
155,294c292487d9a942a7989287c608cb02d88dcbde,0,0.09,0,3
156,f9b486a17171359e880bfa91a14602fe95a5dbf8,0,0.105,0,3
157,439ee3bc05432ca2d980894b35b8b73e4a9d2932,0,0.035,0,3
158,226a96ace20b351226d82105e2eb4197f0a8ed93,0,0.125,0,3
159,0309b11ff21cab55d9ee15d66be2e014bbf1e777,0,0.025,0,3
160,877438dd76e4de8d68260a1d1bee12cd31bd9c06,0,0.07,0,3
161,965096e21c68f2069b5c1aab7c03d4c79275bd22,0,0.01,0,3
162,b2ad5e80bbed74153dd45a871041d04294c2bdb9,0,0.185,1,3
163,eed09d6bd42e9d9f49e611e7e6c6a53dc7dbf930,0,0.085,0,3
164,a9ae686ec85e4fc326f56a23de8cd0481f7d9c89,0,0.04,0,3
165,06df5cbe7c1f1df2651aabe15cb10228b474e01c,0,0.03,0,3
166,188933345a7ebad94f74ba0fb6e8bc6eb99552a6,0,0.045,0,3
167,434575ed0a71439b8abe8ef59948bf15847fd9c0,0,0.095,0,3
168,26cc12705ef31fea0c64fcee0305a8712e7fb30b,0,0.03,0,3
169,2055022644c738d77c910cb4737f05f823e29dff,0,0.02,0,3
170,5e9fd18a887eb071a42983a8c6df1ae3062f3a88,0,0.1,0,3
171,c90b815dabed85666621b714ff34b469851afc51,0,0.045,0,3
172,f752f803ebab035c09988e9ed2f70399f0fe8425,0,0.015,0,3
173,3abcada25b07f378a09d2f233cab8e2884ecad2b,0,0.035,0,3
174,e0020ed3d62061835c0ff70853ccfde21ae50ae3,0,0.01,0,3
175,bef3eb6ed060d5ae14da6ce5a1909675b8cf5650,0,0.105,0,3
176,c0041cafc2fda3fb437009d5417ba5ebeb32ad35,0,0.03,0,3
177,590867417dd3fb1e33ccbf40ad7a941dc4bf0861,0,0.015,0,3
178,9e0f645e8ee2ac6141d3bf359cf29384cbd30b3c,0,0.04,0,3
179,eb79f7c6f37d0d9c4d9252b1020bc19a617a4d23,0,0.075,0,3
180,2d9a9ae59fd3b753e05903f63641eff1203f1bd1,0,0.03,0,3
181,b24ecd60fe9517bef1d6342e479e9bc3d85ef692,0,0.185,0,3
182,85d065031b8dbaeb0ecf359ec650645aafe58853,0,0.01,0,3
183,9a9da72d0092c615c58c039813cf098141785645,0,0.025,0,3
184,43a338ac6cc64e4936d10fb454dc86a1caaff5a1,0,0.03,0,3
185,2621b9b3d68198a504bcf36cad8b5a0a420b4bc0,0,0.025,0,3
186,a50a1eaf70394cdbe90a21d9d70a35b15b687917,0,0.005,0,3
187,f323edb0267be020cdceac80aa0a279a08164bfe,0,0.03,0,3
188,0d77fa861a9c089bf10cf76dafc356e0d9a1726b,0,0.03,0,3
189,206ee21454c354516c189c08f6aa1c0c40e3a280,0,0.025,0,3
190,ac4bc3dbd57486d3a0b024b24c8d94c065508aa1,0,0.045,0,3
191,95e1aaebc253860cb7d4f3d4da5818354949b169,0,0.025,0,3
192,f96d4df26e3b16ce6407b854e6c89e882c51e435,0,0.145,0,3
193,e4789bd4fc298f28c88c1abee074e6dd78e35e20,0,0.045,0,3
194,f9e141cfe5aa901a12dbada644d6114fb714f184,0,0.005,0,3
195,910d8a0d66712d064f59e18fd0bd769010db15f7,0,0.005,0,3
196,571b8e301722205c4fff30cdfd502020f2a56be8,0,0.025,0,3
197,1865f0b68d0af1c7d90b4b5bcb1aec91054c724b,0,0.03,0,3
198,a22c0543d8bd216112ea1ffbb0dae5bbc06473ef,0,0.04,0,3
199,2c6e919e655cb77f79d1ea4e0b001a9a8fc75e99,0,0.025,0,3
200,5ba837e409c797d4edcb71b07026a994fc173d76,0,0.06,0,3
201,0769eb977b3a56adf5ec8bd4e9f123b75bdf38ed,0,0.11,0,3
202,bc22af91e7e8fd7a530de48cd164056ef05829e0,0,0.105,0,3
203,1a60c21395fe7648188d1c91f62ac7baefa12742,0,0.085,1,3
204,cfff2579f5cd4e92c46f8790b9185a45e91fd783,0,0.02,0,3
205,53d9ad9ffba73e38af2e32ac4fc718da943bb1fd,0,0.05,0,3
206,dec906e158a0a337f527954bd027916b0dc4e027,0,0.025,0,3
207,2fdfb4a387951bc14a4d8d5360daa45c76fea0d6,0,0.035,0,3
208,bc52782cd84f4356d2984e1aa01806f81754eb08,0,0.12,0,3
209,022d08cfd31475073c664da109ad50bfe9539d82,0,0.125,0,3
210,646c27b22632adc03e978188f25d2f0b30fad651,0,0.02,0,3
211,a9b61fc42746e38e8bd22c419ffdb803e2a41511,0,0.085,0,3
212,5fe2d862fcb0ff1cbd3347de8591c7b7653028bc,0,0.025,0,3
213,5b7817cc3f5260b9c40d4da118cbed5f579dcdc0,0,0.05,0,3
214,1ced894df70d66f3a786c2c8cd6e23e0d4263d91,0,0.06,0,3
215,8a8859cb88a49a8b967217bfc1daafe0805e7c86,0,0.015,0,3
216,655050f6fdefc474caf6c6e28dbe8ef63da2f395,0,0.1,0,3
217,7f23ec3d90422fbc36b7d78f399562686ff6c2eb,0,0.015,0,3
218,7cfa8a932869b98c3737f4ed41312d92eb50d636,0,0.09,0,3
219,9c0379850b869e3a02320f9a5149eaad2c4cb76b,0,0.055,0,3
220,9abfbaecab79d19952544742c74450e1202e6240,0,0.045,0,3
221,543f2d36e49a72f042389f70d388b38abfb77252,0,0.05,0,3
222,f91a7c97d35b6eda87b346c8b37418e10e728e31,0,0.04,0,3
223,51df5ea90cccdd5904af4d28f1c4024fde2307e4,0,0.12,0,3
224,18e7603cac7b786018ea72a4dd616f0989b3a625,0,0.02,0,3
225,26cdd7ba561c736de930d18ebb14610b5b6ace85,0,0.01,0,3
226,c84c4669aa23738f329f044e0a7b22272deddac8,0,0.015,0,3
227,bb0d189f1b4a1a909d7e7e2b65e70b46e21dcbb4,0,0.045,0,3
228,36a29645fb2cc1c625d0157a84aee22a1cd52c73,0,0.05,0,3
229,4f31ae757ce3e2ebee99af485050e4aa3a23f4f4,0,0.08,0,3
230,6699e44845db2c4cb279041c4e7d35da0102d81d,0,0.005,0,3
231,52baa809b8465be971a408aa44a1e28ac09e5d1f,0,0.025,0,3
232,8e4147b75c4aafd3d6086a4653b16257e1720856,0,0.015,0,3
233,7721acd0ef955dd0a3709cf3fa040a6a5d127e06,0,0.025,0,3
234,90f45b447aa9282d8dc0820544756b2afd82fe56,0,0.03,0,3
235,88d44051a14d67e9cc27f2033682cbe5ed51f8b2,0,0.215,0,3
236,e0ddfa767c2bdca2d7273dc4eec9eece990d01e5,0,0.185,0,3
237,43fca0d7499c99f9e82e0ee2e52b81acdc954f2c,0,0.155,0,3
238,8c16b39c3d0f4acbb80ad22f2a763bcf6b6d6d0b,0,0.08,0,3
239,1fdcb829bb8aa3abbf8d930f4b684b525cd68471,0,0.045,0,3
240,6aca4b61a0e8a073ba3a8992f723824417f7157b,0,0.125,0,3
241,7b6ab58a018b5f6608ea07bc414d3f34a576c6a2,0,0.13,0,3
242,7a304cfc7b405af7fea9e9d9c25ccae283c8d708,0,0.04,0,3
243,1b5c1b43711f155e8431a5eaf23ff9941760ae61,0,0.035,0,3
244,10cc16fe820d9c9a9acf66a717ad1d7ea4afaa4b,0,0.075,0,3
245,779828c9a2bb5c38c2cd99c2596ff8ba6b755dd8,0,0.15,0,3
246,76660f4a9879509176bb0a146ca45ba6616d854c,0,0.09,1,3
247,1f35e7c99b66b8d46c4ad96558e694a10aa38062,0,0.075,0,3
248,2fb9e71da695f4ffc1d390209944399b12c53a5d,0,0.035,0,3
249,8f675dd3cbfb8f552bdbbe1cfc646ba5b367983b,0,0.025,0,3
250,5d5a31a8274ff7e8219ee87fdd15b48c2184ccc0,0,0.025,0,3
251,0d828cd0754202525617edc99e8bfc3395c7beb7,0,0.075,0,3
252,a2bb711aee6621b21cdd22e6d7e4bff2f7236235,0,0.03,0,3
253,5c3ec55e15922c58bb2f39145de9fe641840bb50,0,0.055,0,3
254,c98d0840bcd96c7c4dd79d6299f0429c45a476ee,0,0.04,0,3
255,63ad5b063eab2a38de5b37c64b1a692a749a030f,0,0.02,0,3
256,6b4cb166081e019b87cd2b5a273a1567d3aff545,0,0.135,0,3
257,6c53b134b66d9670114247b022b25a60969900e9,0,0.015,0,3
258,23f508095004cc7215cdd6fc4b15e8d6192f8d1d,0,0.2,0,3
259,643302af8c0e10ed7ee1d9ca3c60fa0f61eaaf08,0,0.095,0,3
260,9dbe765600d020bc3d6baa378bd229756dcd427f,0,0.04,0,3
261,b92a2b5b0c9062a9110db350798320c812763aca,0,0.05,0,3
262,240b7a92f63bec0a81ec8707e6b08115da368590,0,0.135,1,3
263,485dd97b184fe42bf9b1434633be84cb6acc75f2,0,0.025,0,3
264,b9a702bb49cd02c1f8e33f52b33312fa0aa467e7,0,0.045,0,3
265,381cb097a88497465eb094110cea4233ac05f4ef,0,0.01,0,3
266,8ea4582e2c0f6175bc23e3b37cf42dd9e41fdf3d,0,0.015,0,3
267,f624a86dd160f3a96d2181520e97ad3772d34ad1,0,0.025,0,3
268,a28d94ea5d9f50c208a328f4345c87dd6666fdd3,0,0.04,0,3
269,c92f2bcf4cc274062acaa7e9d31a67dc977662d8,0,0.07,0,3
270,a6c13a17c066f2cd89d71ed1879aed2f286921ad,0,0.035,0,3
271,d0b2568ee1f3e3ad2316f20b651698eaa22afe22,0,0.045,0,3
272,99d54a91672ac4f188c93616fc736dec4decb8e9,0,0.015,0,3
273,e5618bc49405d9c53016393c8765e14125a0e23f,0,0.03,0,3
274,91e2b603a6aea21a922b858bff7a593def087cbb,0,0.03,0,3
275,9143987fa02cb1d4be45b175fd7eb7b748fffb7b,0,0.135,0,3
276,4240de53b3252e4cf0d45fe55feae4e009565d6b,0,0.06,0,3
277,6913747d7d3cb4ec3d32b8bf85fd34061e306210,0,0.025,0,3
278,13bdd203ce73b538c3fbda8e3b83cda08c3e850b,0,0.025,0,3
279,b777356fa3d779ae7bc73e61dc091c7c9e775900,0,0.015,0,3
280,54c0f6ba9e6555146d0dad51bcb5c4ec581e21da,0,0.06,0,3
281,a5dc7f1e68f735d0f989a10c521bbc0f6c1ef3ae,0,0.03,0,3
282,8860c37b9d2b5467e7527ff41c01eee34e583a82,0,0.09,0,3
283,5be7671ea1f75c3ca8cb1fa6791dd1ee10650dc6,0,0.005,0,3
284,1da401f2634d8c32b86d75ab0757241ae7f83241,0,0.05,0,3
285,ab20f8638139ce49b3cb7cead2dd2a83eb1cf6a4,0,0.065,0,3
286,b88699d65f2532e99e1ebc99226dcc46f4ab5138,0,0.06,0,3
287,491a1d6e885c8e13d355b465942c2c6bdf1ed735,0,0.035,0,3
288,a7b7e114617d2e6bda2efdce17a01e78d2629579,0,0.03,0,3
289,9a5da72bbfa659d2c4897f4454ddd8ceef13a8e3,0,0.02,0,3
290,86e893cc6dded5eeb6f8bcf9f6c26bef8d3f4441,0,0.045,0,3
291,5494a87bbb6d6b6f0d176d0c93e4f25718ed3c2a,0,0.07,0,3
292,8d518b77862b11c5fe074540e86c6a835ba01be4,0,0.025,0,3
293,72e4ab4b004482fa709de9c4c951ae9485ff1ea3,0,0.01,0,3
294,ee00c7a6f77266e0af30fb581fff503737101087,0,0.325,0,3
295,76e14e483cc0760f5c94d14e1606644c19101f8e,0,0.2,0,3
296,08d51233f9777dcbd60445df1588eb8be8546fbe,0,0.065,0,3
297,1fe031e6ca563c09657c8d43dc10a68e6200b675,0,0.05,0,3
298,d7a5c761704b271a478b05c97e709260b5e68ea6,0,0.06,0,3
299,99b21a45ef9112df8a41ce5b610c9a43fae0a059,0,0.06,0,3
300,e539bde39629f48d325c7a2c42c55e44ae2a76e7,0,0.11,0,3
301,64f0e8ecb072bfa5b7a98c8930bbdd6a854ca87a,0,0.05,0,3
302,1a433d2ec7b5b85b541e213b0d1e69b9e91a56b9,0,0.14,0,3
303,bcfc180f372336497d45d410d43cbe0cb943837f,0,0.17,0,3
304,26bc3fe010d5154d3ccac526ec22c429fc3af499,0,0.105,0,3
305,506bd018b3ca638cd0c9d1bdad627f6468a05bee,0,0.015,0,3
306,5739bba3eb84dea3ec3d888bacd28667c9a992de,0,0.015,0,3
307,352a4ef2a35a1e7b446056738667147a3de3a316,0,0.065,0,3
308,e5ccf096569244af25820f7d8d94893fff00ce8c,0,0.02,0,3
309,8fdfbff87c84f2005eb8fed6939e5fa835315113,0,0.025,1,3
310,ed3d84438bd4a2fed15926c31ef23f63df977cf4,0,0.06,0,3
311,fd7450f301d0fd47892c6d9ee4b2cf6b7197d272,0,0.02,0,3
312,a7bbdfb54b6d390f852c478d3d7c1e552554fd78,1,0.515,0,3
313,2f8f67ab2939f1c23f09c8764e04ea2da0479332,0,0.115,0,3
314,eb2b517b466efb38d591be80728924fb22745333,0,0.025,0,3
315,a926c717c0aba98440cfdd8ad2a96e9df3a7d30a,0,0.085,0,3
316,1b85d8ba9e7bea6e4c7742b57bf71c38f1bf0a27,0,0.15,0,3
317,825481f019e4482e5ea74d5b0b5e5c438535cb68,0,0.135,0,3
318,91ac16e0b4a74b437d86c2dd7a47272105b4317c,0,0.22,0,3
319,84522bed5d4b59b4f661e8bb80d641070f1d55d5,0,0.06,0,3
320,8beafc0da10533bbb4dd0454674ac365285e3c5e,0,0.045,0,3
321,425dcadca5c799e632017f4dd9d2d159b99e580d,0,0.145,1,3
322,aa5d2162e5b25aa3c21f5dce168266d58b501938,0,0.02,0,3
323,db9b110a7e968bbd585380e4d9289ab56f965fd0,0,0.005,0,3
324,8f80cedd8c41c7d2163a1be04033a1b2e36ea06e,0,0.015,0,3
325,a05e28d6e2397f782cdbefab2760593db8553f3b,0,0.045,0,3
326,62a047cc697cfc6aa2c832565500cb7b8ece3103,0,0.065,0,3
327,7a8356e0fb88a0ab3cdba3b5e31f1f4d988968ad,0,0.015,0,3
328,128b94d1d9db41d61ddba195a9362d79238d5e39,0,0.03,0,3
329,56550bf2779990da78d2bac1d8287c8a693c6e4b,0,0.13,0,3
330,dafb8e85dcb76a299c6add11ecb62acf702d6c2a,0,0.185,0,3
331,0c6c23076f2c09e863c987923c0af54320adb785,0,0.115,0,3
332,2851806365330332f42fdc56d610eb20c8233233,0,0.07,0,3
333,3745c67bd2cbd80ccc59c4d31214a9bbecc8507a,0,0.03,0,3
334,4c560e85a25c0fe22defa19f3d9b3421f48edcc4,0,0.065,0,3
335,cf429f5324849c2017a09478bb84063b4ec73f98,0,0.135,0,3
336,dc0509f7eb4ee8e9a40ca0e9bdcf265485aa3451,1,0.505,0,3
337,ea3f8ad7740a3e09ce1d969553487441439f6302,0,0.155,0,3
338,e51cf4380efe63a1da7d42ab57535ddd695c690f,0,0.385,0,3
339,4bf376b34b7458e9cded4eaecbc94989a570ab4f,0,0.015,0,3
340,d21300717ed9d5578d6f64ec61d9c32a6622ac17,0,0.035,0,3
341,b1ac38cb1be2622011ebf2dac5b90074e86ef8cb,0,0.02,0,3
342,ad953dc97659aa54c66817b95793acc0fa12a6fc,0,0.04,0,3
343,823eb10825d723593faf47782144ad7031b58a5b,0,0.04,0,3
344,63e4b09f235705a309f4d52f89c962ef26beefef,0,0.045,0,3
345,21df5c4fceb6197536711d4a1801a5c2e119a1f5,0,0.21,0,3
346,37239c934bd34944b1285f509450ee0339db5b8c,0,0.005,0,3
347,030babab209803a3b19ba30572d5d573c9a54fec,0,0.045,0,3
348,765963f423d3443f43997d9727640bcc35d4380c,0,0.04,0,3
349,a12632228fd2d66de707a5035397c6cecd985b59,0,0.155,0,3
350,9a76dcf3c91ba74e1c5cbd8fac486d770605db26,0,0.235,0,3
351,38ac11d0b75474086082195ab30228c9f2403c43,0,0.005,0,3
352,229f41046f46e12fd54956b41be2059866408f2c,0,0.0,0,3
353,55559050cf261290f665477f0b6992cd8ab32961,0,0.0,0,3
